SnapshotDate,ProductID,WarehouseID,StockOnHand
2024-12-01,P0032,W02,372
2024-12-01,P0032,W03,183
2024-12-01,P0033,W01,155
2024-12-01,P0033,W02,541
2024-12-01,P0033,W03,309
2024-12-01,P0034,W01,232
2024-12-01,P0034,W02,258
2024-12-01,P0034,W03,274
2024-12-01,P0035,W01,380
2024-12-01,P0035,W02,330
2024-12-01,P0035,W03,572
2024-12-01,P0036,W01,385
2024-12-01,P0036,W02,270
2024-12-01,P0036,W03,552
2024-12-01,P0037,W01,455
2024-12-01,P0037,W02,196
2024-12-01,P0037,W03,302
2024-12-01,P0038,W01,480
2024-12-01,P0038,W02,282
2024-12-01,P0038,W03,547
2024-12-01,P0039,W01,124
2024-12-01,P0039,W02,127
2024-12-01,P0039,W03,192
2024-12-01,P0040,W01,55
2024-12-01,P0040,W02,483
2024-12-01,P0040,W03,242
2024-12-01,P0041,W01,549
2024-12-01,P0041,W02,417
2024-12-01,P0041,W03,80
2024-12-01,P0042,W01,291
2024-12-01,P0042,W02,168
2024-12-01,P0042,W03,481
2024-12-01,P0043,W01,302
2024-12-01,P0043,W02,58
2024-12-01,P0043,W03,518
2024-12-01,P0044,W01,313
2024-12-01,P0044,W02,211
2024-12-01,P0044,W03,563
2024-12-01,P0045,W01,170
2024-12-01,P0045,W02,393
2024-12-01,P0045,W03,112
2024-12-01,P0046,W01,203
2024-12-01,P0046,W02,94
2024-12-01,P0046,W03,227
2024-12-01,P0047,W01,469
2024-12-01,P0047,W02,296
2024-12-01,P0047,W03,64
2024-12-01,P0048,W01,322
2024-12-01,P0048,W02,345
2024-12-01,P0048,W03,128
2024-12-01,P0049,W01,99
2024-12-01,P0049,W02,247
2024-12-01,P0049,W03,160
2024-12-01,P0050,W01,175
2024-12-01,P0050,W02,399
2024-12-01,P0050,W03,507
2025-01-01,P0001,W01,300
2025-01-01,P0001,W02,385
2025-01-01,P0001,W03,246
2025-01-01,P0002,W01,262
2025-01-01,P0002,W02,75
2025-01-01,P0002,W03,166
2025-01-01,P0003,W01,454
2025-01-01,P0003,W02,589
2025-01-01,P0003,W03,400
2025-01-01,P0004,W01,374
2025-01-01,P0004,W02,82
2025-01-01,P0004,W03,54
2025-01-01,P0005,W01,374
2025-01-01,P0005,W02,43
2025-01-01,P0005,W03,289
2025-01-01,P0006,W01,599
2025-01-01,P0006,W02,308
2025-01-01,P0006,W03,355
2025-01-01,P0007,W01,584
2025-01-01,P0007,W02,382
2025-01-01,P0007,W03,503
2025-01-01,P0008,W01,242
2025-01-01,P0008,W02,584
2025-01-01,P0008,W03,109
2025-01-01,P0009,W01,388
2025-01-01,P0009,W02,78
2025-01-01,P0009,W03,171
2025-01-01,P0010,W01,124
2025-01-01,P0010,W02,55
2025-01-01,P0010,W03,412
2025-01-01,P0011,W01,134
2025-01-01,P0011,W02,390
2025-01-01,P0011,W03,93
2025-01-01,P0012,W01,164
2025-01-01,P0012,W02,89
2025-01-01,P0012,W03,340
2025-01-01,P0013,W01,138
2025-01-01,P0013,W02,541
2025-01-01,P0013,W03,340
2025-01-01,P0014,W01,583
2025-01-01,P0014,W02,582
2025-01-01,P0014,W03,351
2025-01-01,P0015,W01,337
2025-01-01,P0015,W02,162
2025-01-01,P0015,W03,344
2025-01-01,P0016,W01,330
2025-01-01,P0016,W02,542
2025-01-01,P0016,W03,567
2025-01-01,P0017,W01,534
2025-01-01,P0017,W02,316
2025-01-01,P0017,W03,486
2025-01-01,P0018,W01,274
2025-01-01,P0018,W02,88
2025-01-01,P0018,W03,326
2025-01-01,P0019,W01,322
2025-01-01,P0019,W02,96
2025-01-01,P0019,W03,322
2025-01-01,P0020,W01,466
2025-01-01,P0020,W02,411
2025-01-01,P0020,W03,231
2025-01-01,P0021,W01,342
2025-01-01,P0021,W02,260
2025-01-01,P0021,W03,170
2025-01-01,P0022,W01,515
2025-01-01,P0022,W02,239
2025-01-01,P0022,W03,278
2025-01-01,P0023,W01,226
2025-01-01,P0023,W02,90
2025-01-01,P0023,W03,150
2025-01-01,P0024,W01,281
2025-01-01,P0024,W02,357
2025-01-01,P0024,W03,275
2025-01-01,P0025,W01,595
2025-01-01,P0025,W02,103
2025-01-01,P0025,W03,181
2025-01-01,P0026,W01,569
2025-01-01,P0026,W02,323
2025-01-01,P0026,W03,82
2025-01-01,P0027,W01,209
2025-01-01,P0027,W02,215
2025-01-01,P0027,W03,447
2025-01-01,P0028,W01,187
2025-01-01,P0028,W02,46
2025-01-01,P0028,W03,483
2025-01-01,P0029,W01,50
2025-01-01,P0029,W02,518
2025-01-01,P0029,W03,585
2025-01-01,P0030,W01,498
2025-01-01,P0030,W02,151
2025-01-01,P0030,W03,395
2025-01-01,P0031,W01,292
2025-01-01,P0031,W02,280
2025-01-01,P0031,W03,375
2025-01-01,P0032,W01,206
2025-01-01,P0032,W02,206
2025-01-01,P0032,W03,353
2025-01-01,P0033,W01,176
2025-01-01,P0033,W02,299
2025-01-01,P0033,W03,140
2025-01-01,P0034,W01,496
2025-01-01,P0034,W02,567
2025-01-01,P0034,W03,173
2025-01-01,P0035,W01,306
2025-01-01,P0035,W02,118
2025-01-01,P0035,W03,177
2025-01-01,P0036,W01,484
2025-01-01,P0036,W02,160
2025-01-01,P0036,W03,433
2025-01-01,P0037,W01,117
2025-01-01,P0037,W02,423
2025-01-01,P0037,W03,436
2025-01-01,P0038,W01,265
2025-01-01,P0038,W02,220
2025-01-01,P0038,W03,444
2025-01-01,P0039,W01,173
2025-01-01,P0039,W02,200
2025-01-01,P0039,W03,553
2025-01-01,P0040,W01,189
2025-01-01,P0040,W02,117
2025-01-01,P0040,W03,187
2025-01-01,P0041,W01,337
2025-01-01,P0041,W02,554
2025-01-01,P0041,W03,66
2025-01-01,P0042,W01,378
2025-01-01,P0042,W02,331
2025-01-01,P0042,W03,426
2025-01-01,P0043,W01,531
2025-01-01,P0043,W02,194
2025-01-01,P0043,W03,56
2025-01-01,P0044,W01,401
2025-01-01,P0044,W02,457
2025-01-01,P0044,W03,76
2025-01-01,P0045,W01,289
2025-01-01,P0045,W02,148
2025-01-01,P0045,W03,566
2025-01-01,P0046,W01,595
2025-01-01,P0046,W02,213
2025-01-01,P0046,W03,393
2025-01-01,P0047,W01,534
2025-01-01,P0047,W02,102
2025-01-01,P0047,W03,261
2025-01-01,P0048,W01,502
2025-01-01,P0048,W02,119
2025-01-01,P0048,W03,541
2025-01-01,P0049,W01,545
2025-01-01,P0049,W02,395
2025-01-01,P0049,W03,125
2025-01-01,P0050,W01,99
2025-01-01,P0050,W02,498
2025-01-01,P0050,W03,288
2025-02-01,P0001,W01,100
2025-02-01,P0001,W02,551
2025-02-01,P0001,W03,484
2025-02-01,P0002,W01,487
2025-02-01,P0002,W02,469
2025-02-01,P0002,W03,526
2025-02-01,P0003,W01,378
2025-02-01,P0003,W02,595
2025-02-01,P0003,W03,281
2025-02-01,P0004,W01,394
2025-02-01,P0004,W02,532
2025-02-01,P0004,W03,221
2025-02-01,P0005,W01,599
2025-02-01,P0005,W02,539
2025-02-01,P0005,W03,400
2025-02-01,P0006,W01,72
2025-02-01,P0006,W02,395
2025-02-01,P0006,W03,431
2025-02-01,P0007,W01,377
2025-02-01,P0007,W02,597
2025-02-01,P0007,W03,297
2025-02-01,P0008,W01,154
2025-02-01,P0008,W02,117
2025-02-01,P0008,W03,148
2025-02-01,P0009,W01,392
2025-02-01,P0009,W02,556
2025-02-01,P0009,W03,550
2025-02-01,P0010,W01,179
2025-02-01,P0010,W02,214
2025-02-01,P0010,W03,460
2025-02-01,P0011,W01,327
2025-02-01,P0011,W02,212
2025-02-01,P0011,W03,330
2025-02-01,P0012,W01,264
2025-02-01,P0012,W02,438
2025-02-01,P0012,W03,56
2025-02-01,P0013,W01,255
2025-02-01,P0013,W02,141
2025-02-01,P0013,W03,114
2025-02-01,P0014,W01,473
2025-02-01,P0014,W02,193
2025-02-01,P0014,W03,484
2025-02-01,P0015,W01,284
2025-02-01,P0015,W02,341
2025-02-01,P0015,W03,288
2025-02-01,P0016,W01,250
2025-02-01,P0016,W02,284
2025-02-01,P0016,W03,529
2025-02-01,P0017,W01,390
2025-02-01,P0017,W02,151
2025-02-01,P0017,W03,492
2025-02-01,P0018,W01,594
2025-02-01,P0018,W02,135
2025-02-01,P0018,W03,393
2025-02-01,P0019,W01,258
2025-02-01,P0019,W02,315
2025-02-01,P0019,W03,250
2025-02-01,P0020,W01,567
2025-02-01,P0020,W02,351
2025-02-01,P0020,W03,194
2025-02-01,P0021,W01,292
2025-02-01,P0021,W02,271
2025-02-01,P0021,W03,280
2025-02-01,P0022,W01,286
2025-02-01,P0022,W02,154
2025-02-01,P0022,W03,574
2025-02-01,P0023,W01,418
2025-02-01,P0023,W02,435
2025-02-01,P0023,W03,447
2025-02-01,P0024,W01,521
2025-02-01,P0024,W02,500
2025-02-01,P0024,W03,138
2025-02-01,P0025,W01,557
2025-02-01,P0025,W02,178
2025-02-01,P0025,W03,543
2025-02-01,P0026,W01,247
2025-02-01,P0026,W02,333
2025-02-01,P0026,W03,58
2025-02-01,P0027,W01,346
2025-02-01,P0027,W02,289
2025-02-01,P0027,W03,272
2025-02-01,P0028,W01,125
2025-02-01,P0028,W02,554
2025-02-01,P0028,W03,226
2025-02-01,P0029,W01,241
2025-02-01,P0029,W02,200
2025-02-01,P0029,W03,297
2025-02-01,P0030,W01,558
2025-02-01,P0030,W02,129
2025-02-01,P0030,W03,365
2025-02-01,P0031,W01,73
2025-02-01,P0031,W02,386
2025-02-01,P0031,W03,408
2025-02-01,P0032,W01,363
2025-02-01,P0032,W02,402
2025-02-01,P0032,W03,509
2025-02-01,P0033,W01,228
2025-02-01,P0033,W02,209
2025-02-01,P0033,W03,544
2025-02-01,P0034,W01,173
2025-02-01,P0034,W02,523
2025-02-01,P0034,W03,505
2025-02-01,P0035,W01,339
2025-02-01,P0035,W02,500
2025-02-01,P0035,W03,352
2025-02-01,P0036,W01,366
2025-02-01,P0036,W02,465
2025-02-01,P0036,W03,142
2025-02-01,P0037,W01,375
2025-02-01,P0037,W02,285
2025-02-01,P0037,W03,208
2025-02-01,P0038,W01,107
2025-02-01,P0038,W02,262
2025-02-01,P0038,W03,294
2025-02-01,P0039,W01,145
2025-02-01,P0039,W02,487
2025-02-01,P0039,W03,227
2025-02-01,P0040,W01,244
2025-02-01,P0040,W02,548
2025-02-01,P0040,W03,80
2025-02-01,P0041,W01,294
2025-02-01,P0041,W02,594
2025-02-01,P0041,W03,248
2025-02-01,P0042,W01,465
2025-02-01,P0042,W02,177
2025-02-01,P0042,W03,519
2025-02-01,P0043,W01,205
2025-02-01,P0043,W02,254
2025-02-01,P0043,W03,369
2025-02-01,P0044,W01,64
2025-02-01,P0044,W02,110
2025-02-01,P0044,W03,188
2025-02-01,P0045,W01,351
2025-02-01,P0045,W02,389
2025-02-01,P0045,W03,426
2025-02-01,P0046,W01,596
2025-02-01,P0046,W02,377
2025-02-01,P0046,W03,359
2025-02-01,P0047,W01,120
2025-02-01,P0047,W02,353
2025-02-01,P0047,W03,53
2025-02-01,P0048,W01,196
2025-02-01,P0048,W02,294
2025-02-01,P0048,W03,52
2025-02-01,P0049,W01,114
2025-02-01,P0049,W02,172
2025-02-01,P0049,W03,207
2025-02-01,P0050,W01,86
2025-02-01,P0050,W02,417
2025-02-01,P0050,W03,596
2025-03-01,P0001,W01,502
2025-03-01,P0001,W02,367
2025-03-01,P0001,W03,358
2025-03-01,P0002,W01,207
2025-03-01,P0002,W02,186
2025-03-01,P0002,W03,358
2025-03-01,P0003,W01,430
2025-03-01,P0003,W02,489
2025-03-01,P0003,W03,78
2025-03-01,P0004,W01,573
2025-03-01,P0004,W02,437
2025-03-01,P0004,W03,538
2025-03-01,P0005,W01,486
2025-03-01,P0005,W02,404
2025-03-01,P0005,W03,92
2025-03-01,P0006,W01,219
2025-03-01,P0006,W02,55
2025-03-01,P0006,W03,363
2025-03-01,P0007,W01,417
2025-03-01,P0007,W02,83
2025-03-01,P0007,W03,50
2025-03-01,P0008,W01,67
2025-03-01,P0008,W02,47
2025-03-01,P0008,W03,51
2025-03-01,P0009,W01,348
2025-03-01,P0009,W02,209
2025-03-01,P0009,W03,413
2025-03-01,P0010,W01,567
2025-03-01,P0010,W02,56
2025-03-01,P0010,W03,405
2025-03-01,P0011,W01,156
2025-03-01,P0011,W02,193
2025-03-01,P0011,W03,371
2025-03-01,P0012,W01,226
2025-03-01,P0012,W02,458
2025-03-01,P0012,W03,241
2025-03-01,P0013,W01,289
2025-03-01,P0013,W02,302
2025-03-01,P0013,W03,533
2025-03-01,P0014,W01,111
2025-03-01,P0014,W02,423
2025-03-01,P0014,W03,165
2025-03-01,P0015,W01,457
2025-03-01,P0015,W02,66
2025-03-01,P0015,W03,536
2025-03-01,P0016,W01,458
2025-03-01,P0016,W02,310
2025-03-01,P0016,W03,164
2025-03-01,P0017,W01,464
2025-03-01,P0017,W02,204
2025-03-01,P0017,W03,100
2025-03-01,P0018,W01,533
2025-03-01,P0018,W02,287
2025-03-01,P0018,W03,222
2025-03-01,P0019,W01,600
2025-03-01,P0019,W02,187
2025-03-01,P0019,W03,137
2025-03-01,P0020,W01,172
2025-03-01,P0020,W02,194
2025-03-01,P0020,W03,328
2025-03-01,P0021,W01,368
2025-03-01,P0021,W02,313
2025-03-01,P0021,W03,375
2025-03-01,P0022,W01,118
2025-03-01,P0022,W02,170
2025-03-01,P0022,W03,535
2025-03-01,P0023,W01,171
2025-03-01,P0023,W02,251
2025-03-01,P0023,W03,452
2025-03-01,P0024,W01,180
2025-03-01,P0024,W02,299
2025-03-01,P0024,W03,311
2025-03-01,P0025,W01,58
2025-03-01,P0025,W02,46
2025-03-01,P0025,W03,571
2025-03-01,P0026,W01,331
2025-03-01,P0026,W02,533
2025-03-01,P0026,W03,299
2025-03-01,P0027,W01,307
2025-03-01,P0027,W02,399
2025-03-01,P0027,W03,398
2025-03-01,P0028,W01,116
2025-03-01,P0028,W02,54
2025-03-01,P0028,W03,283
2025-03-01,P0029,W01,587
2025-03-01,P0029,W02,343
2025-03-01,P0029,W03,229
2025-03-01,P0030,W01,320
2025-03-01,P0030,W02,354
2025-03-01,P0030,W03,173
2025-03-01,P0031,W01,421
2025-03-01,P0031,W02,523
2025-03-01,P0031,W03,477
2025-03-01,P0032,W01,337
2025-03-01,P0032,W02,208
2025-03-01,P0032,W03,89
2025-03-01,P0033,W01,78
2025-03-01,P0033,W02,146
2025-03-01,P0033,W03,102
2025-03-01,P0034,W01,100
2025-03-01,P0034,W02,442
2025-03-01,P0034,W03,221
2025-03-01,P0035,W01,253
2025-03-01,P0035,W02,327
2025-03-01,P0035,W03,49
2025-03-01,P0036,W01,353
2025-03-01,P0036,W02,419
2025-03-01,P0036,W03,440
2025-03-01,P0037,W01,159
2025-03-01,P0037,W02,302
2025-03-01,P0037,W03,47
2025-03-01,P0038,W01,126
2025-03-01,P0038,W02,444
2025-03-01,P0038,W03,214
2025-03-01,P0039,W01,484
2025-03-01,P0039,W02,532
2025-03-01,P0039,W03,281
2025-03-01,P0040,W01,456
2025-03-01,P0040,W02,490
2025-03-01,P0040,W03,124
2025-03-01,P0041,W01,194
2025-03-01,P0041,W02,219
2025-03-01,P0041,W03,366
2025-03-01,P0042,W01,390
2025-03-01,P0042,W02,416
2025-03-01,P0042,W03,202
2025-03-01,P0043,W01,517
2025-03-01,P0043,W02,521
2025-03-01,P0043,W03,565
2025-03-01,P0044,W01,242
2025-03-01,P0044,W02,398
2025-03-01,P0044,W03,244
2025-03-01,P0045,W01,206
2025-03-01,P0045,W02,312
2025-03-01,P0045,W03,316
2025-03-01,P0046,W01,253
2025-03-01,P0046,W02,95
2025-03-01,P0046,W03,495
2025-03-01,P0047,W01,202
2025-03-01,P0047,W02,347
2025-03-01,P0047,W03,564
2025-03-01,P0048,W01,427
2025-03-01,P0048,W02,555
2025-03-01,P0048,W03,498
2025-03-01,P0049,W01,152
2025-03-01,P0049,W02,227
2025-03-01,P0049,W03,560
2025-03-01,P0050,W01,509
2025-03-01,P0050,W02,541
2025-03-01,P0050,W03,201
2025-04-01,P0001,W01,63
2025-04-01,P0001,W02,95
2025-04-01,P0001,W03,436
2025-04-01,P0002,W01,336
2025-04-01,P0002,W02,164
2025-04-01,P0002,W03,572
2025-04-01,P0003,W01,123
2025-04-01,P0003,W02,558
2025-04-01,P0003,W03,249
2025-04-01,P0004,W01,75
2025-04-01,P0004,W02,215
2025-04-01,P0004,W03,437
2025-04-01,P0005,W01,482
2025-04-01,P0005,W02,516
2025-04-01,P0005,W03,284
2025-04-01,P0006,W01,445
2025-04-01,P0006,W02,333
2025-04-01,P0006,W03,252
2025-04-01,P0007,W01,569
2025-04-01,P0007,W02,500
2025-04-01,P0007,W03,204
2025-04-01,P0008,W01,399
2025-04-01,P0008,W02,172
2025-04-01,P0008,W03,542
2025-04-01,P0009,W01,496
2025-04-01,P0009,W02,379
2025-04-01,P0009,W03,81
2025-04-01,P0010,W01,55
2025-04-01,P0010,W02,109
2025-04-01,P0010,W03,585
2025-04-01,P0011,W01,538
2025-04-01,P0011,W02,469
2025-04-01,P0011,W03,309
2025-04-01,P0012,W01,497
2025-04-01,P0012,W02,543
2025-04-01,P0012,W03,128
2025-04-01,P0013,W01,167
2025-04-01,P0013,W02,199
2025-04-01,P0013,W03,546
2025-04-01,P0014,W01,454
2025-04-01,P0014,W02,351
2025-04-01,P0014,W03,420
2025-04-01,P0015,W01,379
2025-04-01,P0015,W02,545
2025-04-01,P0015,W03,322
2025-04-01,P0016,W01,415
2025-04-01,P0016,W02,510
2025-04-01,P0016,W03,538
2025-04-01,P0017,W01,132
2025-04-01,P0017,W02,178
2025-04-01,P0017,W03,280
2025-04-01,P0018,W01,329
2025-04-01,P0018,W02,425
2025-04-01,P0018,W03,539
2025-04-01,P0019,W01,65
2025-04-01,P0019,W02,544
2025-04-01,P0019,W03,556
2025-04-01,P0020,W01,432
2025-04-01,P0020,W02,163
2025-04-01,P0020,W03,439
2025-04-01,P0021,W01,73
2025-04-01,P0021,W02,238
2025-04-01,P0021,W03,408
2025-04-01,P0022,W01,162
2025-04-01,P0022,W02,495
2025-04-01,P0022,W03,482
2025-04-01,P0023,W01,353
2025-04-01,P0023,W02,252
2025-04-01,P0023,W03,481
2025-04-01,P0024,W01,182
2025-04-01,P0024,W02,386
2025-04-01,P0024,W03,200
2025-04-01,P0025,W01,478
2025-04-01,P0025,W02,541
2025-04-01,P0025,W03,547
2025-04-01,P0026,W01,109
2025-04-01,P0026,W02,430
2025-04-01,P0026,W03,266
2025-04-01,P0027,W01,585
2025-04-01,P0027,W02,510
2025-04-01,P0027,W03,399
2025-04-01,P0028,W01,596
2025-04-01,P0028,W02,124
2025-04-01,P0028,W03,97
2025-04-01,P0029,W01,120
2025-04-01,P0029,W02,162
2025-04-01,P0029,W03,444
2025-04-01,P0030,W01,62
2025-04-01,P0030,W02,476
2025-04-01,P0030,W03,270
2025-04-01,P0031,W01,181
2025-04-01,P0031,W02,203
2025-04-01,P0031,W03,329
2025-04-01,P0032,W01,96
2025-04-01,P0032,W02,48
2025-04-01,P0032,W03,64
2025-04-01,P0033,W01,438
2025-04-01,P0033,W02,53
2025-04-01,P0033,W03,328
2025-04-01,P0034,W01,218
2025-04-01,P0034,W02,81
2025-04-01,P0034,W03,431
2025-04-01,P0035,W01,579
2025-04-01,P0035,W02,194
2025-04-01,P0035,W03,300
2025-04-01,P0036,W01,369
2025-04-01,P0036,W02,94
2025-04-01,P0036,W03,388
2025-04-01,P0037,W01,335
2025-04-01,P0037,W02,168
2025-04-01,P0037,W03,292
2025-04-01,P0038,W01,175
2025-04-01,P0038,W02,168
2025-04-01,P0038,W03,257
2025-04-01,P0039,W01,418
2025-04-01,P0039,W02,562
2025-04-01,P0039,W03,497
2025-04-01,P0040,W01,185
2025-04-01,P0040,W02,162
2025-04-01,P0040,W03,374
2025-04-01,P0041,W01,589
2025-04-01,P0041,W02,538
2025-04-01,P0041,W03,263
2025-04-01,P0042,W01,413
2025-04-01,P0042,W02,282
2025-04-01,P0042,W03,580
2025-04-01,P0043,W01,181
2025-04-01,P0043,W02,73
2025-04-01,P0043,W03,541
2025-04-01,P0044,W01,566
2025-04-01,P0044,W02,94
2025-04-01,P0044,W03,275
2025-04-01,P0045,W01,211
2025-04-01,P0045,W02,569
2025-04-01,P0045,W03,397
2025-04-01,P0046,W01,223
2025-04-01,P0046,W02,88
2025-04-01,P0046,W03,120
2025-04-01,P0047,W01,86
2025-04-01,P0047,W02,220
2025-04-01,P0047,W03,249
2025-04-01,P0048,W01,283
2025-04-01,P0048,W02,219
2025-04-01,P0048,W03,266
2025-04-01,P0049,W01,510
2025-04-01,P0049,W02,231
2025-04-01,P0049,W03,176
2025-04-01,P0050,W01,62
2025-04-01,P0050,W02,233
2025-04-01,P0050,W03,252
2025-05-01,P0001,W01,301
2025-05-01,P0001,W02,351
2025-05-01,P0001,W03,595
2025-05-01,P0002,W01,64
2025-05-01,P0002,W02,541
2025-05-01,P0002,W03,211
2025-05-01,P0003,W01,331
2025-05-01,P0003,W02,535
2025-05-01,P0003,W03,156
2025-05-01,P0004,W01,405
2025-05-01,P0004,W02,172
2025-05-01,P0004,W03,449
2025-05-01,P0005,W01,40
2025-05-01,P0005,W02,577
2025-05-01,P0005,W03,411
2025-05-01,P0006,W01,98
2025-05-01,P0006,W02,84
2025-05-01,P0006,W03,261
2025-05-01,P0007,W01,505
2025-05-01,P0007,W02,172
2025-05-01,P0007,W03,291
2025-05-01,P0008,W01,392
2025-05-01,P0008,W02,462
2025-05-01,P0008,W03,141
2025-05-01,P0009,W01,311
2025-05-01,P0009,W02,314
2025-05-01,P0009,W03,114
2025-05-01,P0010,W01,586
2025-05-01,P0010,W02,466
2025-05-01,P0010,W03,142
2025-05-01,P0011,W01,358
2025-05-01,P0011,W02,201
2025-05-01,P0011,W03,463
2025-05-01,P0012,W01,440
2025-05-01,P0012,W02,61
2025-05-01,P0012,W03,123
2025-05-01,P0013,W01,316
2025-05-01,P0013,W02,259
2025-05-01,P0013,W03,113
2025-05-01,P0014,W01,97
2025-05-01,P0014,W02,370
2025-05-01,P0014,W03,447
2025-05-01,P0015,W01,104
2025-05-01,P0015,W02,95
2025-05-01,P0015,W03,195
2025-05-01,P0016,W01,145
2025-05-01,P0016,W02,380
2025-05-01,P0016,W03,293
2025-05-01,P0017,W01,245
2025-05-01,P0017,W02,524
2025-05-01,P0017,W03,376
2025-05-01,P0018,W01,552
2025-05-01,P0018,W02,373
2025-05-01,P0018,W03,296
2025-05-01,P0019,W01,399
2025-05-01,P0019,W02,128
2025-05-01,P0019,W03,232
2025-05-01,P0020,W01,303
2025-05-01,P0020,W02,228
2025-05-01,P0020,W03,382
2025-05-01,P0021,W01,429
2025-05-01,P0021,W02,291
2025-05-01,P0021,W03,434
2025-05-01,P0022,W01,381
2025-05-01,P0022,W02,408
2025-05-01,P0022,W03,411
2025-05-01,P0023,W01,520
2025-05-01,P0023,W02,404
2025-05-01,P0023,W03,394
2025-05-01,P0024,W01,219
2025-05-01,P0024,W02,156
2025-05-01,P0024,W03,565
2025-05-01,P0025,W01,308
2025-05-01,P0025,W02,432
2025-05-01,P0025,W03,317
2025-05-01,P0026,W01,91
2025-05-01,P0026,W02,147
2025-05-01,P0026,W03,328
2025-05-01,P0027,W01,374
2025-05-01,P0027,W02,510
2025-05-01,P0027,W03,158
2025-05-01,P0028,W01,513
2025-05-01,P0028,W02,432
2025-05-01,P0028,W03,233
2025-05-01,P0029,W01,238
2025-05-01,P0029,W02,547
2025-05-01,P0029,W03,497
2025-05-01,P0030,W01,249
2025-05-01,P0030,W02,386
2025-05-01,P0030,W03,437
2025-05-01,P0031,W01,299
2025-05-01,P0031,W02,567
2025-05-01,P0031,W03,596
2025-05-01,P0032,W01,434
2025-05-01,P0032,W02,246
2025-05-01,P0032,W03,484
2025-05-01,P0033,W01,520
2025-05-01,P0033,W02,445
2025-05-01,P0033,W03,217
2025-05-01,P0034,W01,80
2025-05-01,P0034,W02,369
2025-05-01,P0034,W03,503
2025-05-01,P0035,W01,242
2025-05-01,P0035,W02,314
2025-05-01,P0035,W03,446
2025-05-01,P0036,W01,447
2025-05-01,P0036,W02,478
2025-05-01,P0036,W03,374
2025-05-01,P0037,W01,215
2025-05-01,P0037,W02,537
2025-05-01,P0037,W03,216
2025-05-01,P0038,W01,558
2025-05-01,P0038,W02,92
2025-05-01,P0038,W03,270
2025-05-01,P0039,W01,503
2025-05-01,P0039,W02,268
2025-05-01,P0039,W03,432
2025-05-01,P0040,W01,143
2025-05-01,P0040,W02,72
2025-05-01,P0040,W03,47
2025-05-01,P0041,W01,317
2025-05-01,P0041,W02,193
2025-05-01,P0041,W03,546
2025-05-01,P0042,W01,259
2025-05-01,P0042,W02,540
2025-05-01,P0042,W03,264
2025-05-01,P0043,W01,133
2025-05-01,P0043,W02,460
2025-05-01,P0043,W03,526
2025-05-01,P0044,W01,437
2025-05-01,P0044,W02,469
2025-05-01,P0044,W03,191
2025-05-01,P0045,W01,423
2025-05-01,P0045,W02,66
2025-05-01,P0045,W03,263
2025-05-01,P0046,W01,397
2025-05-01,P0046,W02,140
2025-05-01,P0046,W03,406
2025-05-01,P0047,W01,527
2025-05-01,P0047,W02,149
2025-05-01,P0047,W03,159
2025-05-01,P0048,W01,441
2025-05-01,P0048,W02,452
2025-05-01,P0048,W03,132
2025-05-01,P0049,W01,133
2025-05-01,P0049,W02,378
2025-05-01,P0049,W03,217
2025-05-01,P0050,W01,285
2025-05-01,P0050,W02,530
2025-05-01,P0050,W03,512
2025-06-01,P0001,W01,140
2025-06-01,P0001,W02,360
2025-06-01,P0001,W03,365
2025-06-01,P0002,W01,357
2025-06-01,P0002,W02,438
2025-06-01,P0002,W03,329
2025-06-01,P0003,W01,599
2025-06-01,P0003,W02,274
2025-06-01,P0003,W03,82
2025-06-01,P0004,W01,480
2025-06-01,P0004,W02,215
2025-06-01,P0004,W03,63
2025-06-01,P0005,W01,372
2025-06-01,P0005,W02,314
2025-06-01,P0005,W03,476
2025-06-01,P0006,W01,470
2025-06-01,P0006,W02,288
2025-06-01,P0006,W03,551
2025-06-01,P0007,W01,474
2025-06-01,P0007,W02,183
2025-06-01,P0007,W03,301
2025-06-01,P0008,W01,207
2025-06-01,P0008,W02,376
2025-06-01,P0008,W03,153
2025-06-01,P0009,W01,510
2025-06-01,P0009,W02,504
2025-06-01,P0009,W03,531
2025-06-01,P0010,W01,292
2025-06-01,P0010,W02,324
2025-06-01,P0010,W03,166
2025-06-01,P0011,W01,111
2025-06-01,P0011,W02,389
2025-06-01,P0011,W03,49
2025-06-01,P0012,W01,376
2025-06-01,P0012,W02,548
2025-06-01,P0012,W03,267
2025-06-01,P0013,W01,263
2025-06-01,P0013,W02,73
2025-06-01,P0013,W03,532
2025-06-01,P0014,W01,562
2025-06-01,P0014,W02,129
2025-06-01,P0014,W03,560
2025-06-01,P0015,W01,349
2025-06-01,P0015,W02,470
2025-06-01,P0015,W03,146
2025-06-01,P0016,W01,462
2025-06-01,P0016,W02,175
2025-06-01,P0016,W03,537
2025-06-01,P0017,W01,113
2025-06-01,P0017,W02,87
2025-06-01,P0017,W03,323
2025-06-01,P0018,W01,576
2025-06-01,P0018,W02,76
2025-06-01,P0018,W03,150
2025-06-01,P0019,W01,377
2025-06-01,P0019,W02,338
2025-06-01,P0019,W03,452
2025-06-01,P0020,W01,159
2025-06-01,P0020,W02,313
2025-06-01,P0020,W03,220
2025-06-01,P0021,W01,567
2025-06-01,P0021,W02,269
2025-06-01,P0021,W03,313
2025-06-01,P0022,W01,347
2025-06-01,P0022,W02,69
2025-06-01,P0022,W03,142
2025-06-01,P0023,W01,429
