SalesID,Date,ProductID,WarehouseID,QuantitySold,SalesAmount
1314,2026-07-29,P0024,W02,3,8796
1315,2025-04-19,P0039,W01,10,77790
1316,2025-09-21,P0025,W03,3,18915
1317,2025-09-27,P0043,W03,3,23796
1318,2026-07-23,P0033,W01,2,9726
1319,2026-02-03,P0035,W02,7,41566
1320,2024-02-21,P0003,W02,11,82500
1321,2024-06-20,P0042,W03,3,21300
1322,2024-11-09,P0040,W03,10,23760
1323,2025-12-23,P0029,W02,15,104505
1324,2024-11-12,P0033,W02,13,63219
1325,2024-12-31,P0050,W02,20,12260
1326,2026-12-17,P0040,W02,7,16632
1327,2024-04-18,P0047,W03,19,148751
1328,2026-07-16,P0029,W01,2,13934
1329,2025-01-08,P0050,W02,5,3065
1330,2025-05-12,P0034,W02,3,5430
1331,2026-03-26,P0041,W03,15,73560
1332,2026-08-20,P0001,W01,1,5950
1333,2026-12-03,P0029,W02,7,48769
1334,2024-01-23,P0005,W02,10,24580
1335,2025-09-02,P0013,W02,11,50413
1336,2025-07-09,P0010,W02,13,102258
1337,2024-10-28,P0010,W03,5,39330
1338,2025-09-18,P0011,W03,15,71970
1339,2026-08-11,P0020,W01,8,17232
1340,2024-06-03,P0048,W01,14,52094
1341,2024-09-26,P0031,W02,23,148649
1342,2026-03-10,P0013,W02,23,105409
1343,2024-09-26,P0029,W01,7,48769
1344,2026-05-18,P0041,W02,7,34328
1345,2026-10-03,P0010,W02,20,157320
1346,2025-07-21,P0022,W03,8,38912
1347,2026-02-17,P0022,W03,24,116736
1348,2024-10-17,P0037,W02,12,52644
1349,2024-07-10,P0026,W01,9,38610
1350,2025-12-07,P0038,W02,17,51119
1351,2026-08-06,P0043,W02,15,118980
1352,2024-04-21,P0034,W01,13,23530
1353,2026-11-19,P0003,W02,6,45000
1354,2026-08-09,P0011,W01,2,9596
1355,2024-03-11,P0013,W02,25,114575
1356,2025-05-01,P0013,W02,23,105409
1357,2026-01-06,P0037,W01,20,87740
1358,2025-07-30,P0022,W02,9,43776
1359,2024-03-20,P0022,W01,14,68096
1360,2025-09-11,P0018,W03,23,111504
1361,2025-09-18,P0039,W01,8,62232
1362,2025-10-17,P0041,W03,7,34328
1363,2024-12-20,P0025,W02,15,94575
1364,2025-07-21,P0049,W02,2,11738
1365,2026-05-02,P0006,W03,7,30352
1366,2026-08-08,P0026,W02,10,42900
1367,2024-12-02,P0010,W01,6,47196
1368,2026-02-06,P0024,W01,6,17592
1369,2025-03-31,P0025,W01,6,37830
1370,2025-08-15,P0043,W02,7,55524
1371,2024-05-13,P0008,W02,8,22440
1372,2025-05-21,P0017,W02,3,15234
1373,2025-09-13,P0047,W01,5,39145
1374,2025-06-04,P0036,W01,9,44730
1375,2024-07-25,P0009,W01,3,7419
1376,2025-03-13,P0012,W01,17,63546
1377,2026-04-01,P0048,W02,20,74420
1378,2025-09-06,P0040,W01,12,28512
1379,2025-10-12,P0002,W02,25,179825
1380,2026-10-27,P0017,W02,17,86326
1381,2024-10-26,P0039,W01,6,46674
1382,2024-07-02,P0001,W01,23,136850
1383,2026-01-18,P0048,W03,24,89304
1384,2026-05-18,P0019,W03,2,4122
1385,2025-11-10,P0007,W02,6,46206
1386,2024-10-18,P0042,W03,18,127800
1387,2024-12-05,P0007,W02,18,138618
1388,2024-02-20,P0009,W03,11,27203
1389,2024-05-24,P0020,W01,13,28002
1390,2024-07-25,P0018,W03,2,9696
1391,2025-05-30,P0032,W03,15,65565
1392,2026-09-27,P0043,W01,2,15864
1393,2025-03-05,P0023,W03,25,53525
1394,2024-05-15,P0012,W03,9,33642
1395,2024-01-09,P0032,W03,1,4371
1396,2025-10-06,P0041,W03,12,58848
1397,2025-08-17,P0035,W03,14,83132
1398,2025-05-14,P0006,W03,4,17344
1399,2024-02-24,P0032,W01,12,52452
1400,2025-01-15,P0043,W03,24,190368
1401,2024-10-31,P0015,W02,13,75569
1402,2026-05-22,P0041,W01,24,117696
1403,2026-10-21,P0022,W03,10,48640
1404,2025-06-14,P0034,W02,13,23530
1405,2026-11-01,P0024,W03,24,70368
1406,2026-07-28,P0041,W02,9,44136
1407,2026-07-29,P0029,W01,8,55736
1408,2026-09-20,P0019,W02,24,49464
1409,2024-11-07,P0045,W03,21,22260
1410,2024-12-18,P0009,W03,22,54406
1411,2024-08-01,P0045,W03,12,12720
1412,2025-03-03,P0018,W03,23,111504
1413,2024-02-22,P0045,W03,7,7420
1414,2025-05-18,P0034,W01,20,36200
1415,2025-01-11,P0026,W03,14,60060
1416,2025-09-02,P0026,W02,1,4290
1417,2025-08-07,P0015,W03,19,110447
1418,2024-02-09,P0043,W02,7,55524
1419,2026-01-11,P0019,W03,21,43281
1420,2025-12-12,P0004,W03,25,23125
1421,2025-09-13,P0043,W02,9,71388
1422,2025-08-01,P0009,W03,4,9892
1423,2025-07-20,P0033,W03,5,24315
1424,2024-04-28,P0043,W01,14,111048
1425,2025-02-22,P0031,W02,3,19389
1426,2025-05-22,P0049,W03,2,11738
1427,2024-09-20,P0004,W01,5,4625
1428,2024-10-03,P0013,W01,17,77911
1429,2024-09-06,P0036,W03,25,124250
1430,2026-01-08,P0006,W01,23,99728
1431,2024-12-05,P0015,W03,10,58130
1432,2026-08-09,P0038,W03,23,69161
1433,2025-06-17,P0017,W02,13,66014
1434,2026-02-05,P0013,W03,5,22915
1435,2026-05-05,P0023,W01,8,17128
1436,2026-05-26,P0050,W01,7,4291
1437,2026-06-04,P0004,W03,1,925
1438,2024-03-03,P0047,W02,12,93948
1439,2025-04-16,P0049,W02,13,76297
1440,2025-11-12,P0032,W02,16,69936
1441,2026-06-16,P0009,W03,20,49460
1442,2025-12-11,P0028,W03,20,33140
1443,2024-08-02,P0023,W03,14,29974
1444,2024-04-25,P0007,W03,12,92412
1445,2026-02-01,P0019,W03,19,39159
1446,2024-12-12,P0034,W03,12,21720
1447,2025-05-20,P0028,W02,9,14913
1448,2024-08-20,P0030,W01,21,148596
1449,2026-04-09,P0048,W01,16,59536
1450,2025-12-23,P0006,W02,5,21680
1451,2025-01-31,P0035,W03,14,83132
1452,2024-04-13,P0008,W03,23,64515
1453,2026-01-18,P0004,W01,3,2775
1454,2026-12-31,P0024,W01,22,64504
1455,2025-10-07,P0008,W02,21,58905
1456,2025-08-14,P0021,W03,1,5280
1457,2025-08-29,P0024,W03,6,17592
1458,2024-06-06,P0025,W02,16,100880
1459,2026-11-29,P0042,W01,22,156200
1460,2025-06-13,P0033,W01,19,92397
1461,2024-01-14,P0047,W02,2,15658
1462,2024-04-30,P0015,W03,3,17439
1463,2026-05-29,P0049,W02,11,64559
1464,2024-03-06,P0044,W02,13,92859
1465,2025-05-19,P0013,W03,24,109992
1466,2026-04-03,P0017,W01,24,121872
1467,2025-11-14,P0043,W02,5,39660
1468,2024-06-03,P0031,W01,2,12926
1469,2025-09-05,P0033,W03,1,4863
1470,2026-03-20,P0046,W01,22,48708
1471,2026-06-04,P0017,W01,3,15234
1472,2025-01-28,P0048,W02,25,93025
1473,2026-12-22,P0001,W01,8,47600
1474,2025-05-29,P0026,W01,2,8580
1475,2026-06-08,P0010,W01,5,39330
1476,2025-02-16,P0018,W02,18,87264
1477,2024-07-24,P0026,W03,22,94380
1478,2026-10-11,P0039,W02,7,54453
1479,2025-12-16,P0005,W02,11,27038
1480,2025-07-28,P0019,W02,16,32976
1481,2026-02-27,P0004,W02,9,8325
1482,2024-01-10,P0045,W01,5,5300
1483,2026-07-30,P0029,W03,21,146307
1484,2026-05-31,P0014,W01,9,48834
1485,2026-04-20,P0030,W03,5,35380
1486,2024-04-18,P0041,W01,6,29424
1487,2024-04-23,P0010,W03,14,110124
1488,2026-06-15,P0018,W01,14,67872
1489,2026-09-26,P0021,W02,3,15840
1490,2024-05-20,P0044,W03,10,71430
1491,2026-08-30,P0037,W01,15,65805
1492,2024-09-28,P0037,W03,1,4387
1493,2025-04-24,P0001,W01,4,23800
1494,2024-07-29,P0017,W02,2,10156
1495,2025-03-17,P0005,W02,24,58992
1496,2026-07-21,P0032,W02,11,48081
1497,2024-11-28,P0017,W01,3,15234
1498,2024-12-24,P0041,W02,24,117696
1499,2026-04-08,P0038,W01,15,45105
1500,2024-10-30,P0028,W01,12,19884
1501,2026-10-24,P0039,W02,11,85569
1502,2024-08-30,P0029,W01,12,83604
1503,2024-03-11,P0046,W03,12,26568
1504,2025-05-09,P0040,W02,22,52272
1505,2026-11-26,P0012,W01,23,85974
1506,2024-01-29,P0031,W03,22,142186
1507,2026-10-28,P0016,W02,22,107998
1508,2025-12-11,P0031,W03,7,45241
1509,2024-03-01,P0024,W02,3,8796
1510,2024-05-05,P0013,W03,15,68745
1511,2025-04-07,P0021,W02,8,42240
1512,2025-12-19,P0028,W02,13,21541
1513,2026-08-14,P0034,W01,16,28960
1514,2026-11-14,P0045,W01,17,18020
1515,2025-07-20,P0045,W01,13,13780
1516,2024-10-21,P0017,W01,3,15234
1517,2025-03-28,P0040,W01,15,35640
1518,2025-10-19,P0015,W01,24,139512
1519,2026-09-11,P0048,W02,22,81862
1520,2026-11-30,P0020,W01,1,2154
1521,2024-02-27,P0022,W01,23,111872
1522,2026-09-27,P0033,W02,11,53493
1523,2024-04-06,P0047,W02,17,133093
1524,2025-05-30,P0030,W01,20,141520
1525,2024-02-21,P0003,W02,3,22500
1526,2024-08-01,P0003,W02,18,135000
1527,2024-08-12,P0039,W02,3,23337
1528,2024-05-14,P0049,W02,24,140856
1529,2024-07-30,P0011,W02,5,23990
1530,2024-04-29,P0043,W01,13,103116
1531,2024-11-25,P0025,W01,22,138710
1532,2025-12-10,P0041,W02,9,44136
1533,2026-10-16,P0038,W02,17,51119
1534,2025-09-20,P0015,W01,18,104634
1535,2026-07-27,P0027,W01,10,71930
1536,2026-11-21,P0029,W03,6,41802
1537,2024-05-03,P0049,W02,2,11738
1538,2026-09-05,P0001,W01,15,89250
1539,2026-11-17,P0024,W01,20,58640
1540,2024-12-15,P0036,W02,12,59640
1541,2026-04-27,P0026,W03,24,102960
1542,2026-11-25,P0007,W01,12,92412
1543,2025-12-02,P0021,W01,16,84480
1544,2026-11-20,P0022,W02,12,58368
1545,2025-03-23,P0044,W03,12,85716
1546,2024-03-06,P0013,W02,14,64162
1547,2024-02-28,P0034,W01,7,12670
1548,2026-01-19,P0044,W02,21,150003
1549,2024-03-18,P0026,W01,12,51480
1550,2025-06-19,P0009,W01,8,19784
1551,2024-08-24,P0003,W03,19,142500
1552,2024-05-21,P0037,W02,1,4387
1553,2026-09-29,P0002,W01,10,71930
1554,2025-05-24,P0030,W01,4,28304
1555,2026-07-14,P0048,W03,23,85583
1556,2025-01-26,P0045,W01,14,14840
1557,2024-05-16,P0040,W03,9,21384
1558,2026-06-07,P0029,W03,23,160241
1559,2024-08-20,P0047,W01,15,117435
1560,2024-11-12,P0048,W01,17,63257
1561,2024-08-09,P0020,W01,16,34464
1562,2025-05-06,P0012,W02,4,14952
1563,2026-12-07,P0030,W01,11,77836
1564,2024-11-09,P0025,W01,9,56745
1565,2026-07-03,P0047,W02,1,7829
1566,2024-06-26,P0013,W02,5,22915
1567,2025-04-22,P0015,W01,8,46504
1568,2024-05-12,P0002,W02,5,35965
1569,2026-08-24,P0024,W03,17,49844
1570,2024-02-18,P0048,W03,2,7442
1571,2025-09-02,P0015,W03,21,122073
1572,2026-03-03,P0050,W01,8,4904
1573,2026-11-01,P0040,W02,4,9504
1574,2025-03-20,P0048,W01,9,33489
1575,2025-11-15,P0040,W02,18,42768
1576,2024-09-22,P0028,W01,20,33140
1577,2026-10-29,P0018,W03,10,48480
1578,2026-12-21,P0025,W01,10,63050
1579,2025-05-13,P0031,W03,8,51704
1580,2024-03-07,P0027,W01,10,71930
1581,2024-05-27,P0033,W03,19,92397
1582,2026-08-12,P0042,W02,24,170400
1583,2024-11-09,P0038,W03,2,6014
1584,2025-02-09,P0020,W01,14,30156
1585,2024-05-10,P0046,W02,7,15498
1586,2025-09-11,P0041,W02,11,53944
1587,2025-03-24,P0015,W03,17,98821
1588,2026-08-09,P0045,W01,2,2120
1589,2024-08-05,P0008,W03,1,2805
1590,2024-09-14,P0030,W01,11,77836
1591,2024-01-15,P0022,W02,14,68096
1592,2026-06-15,P0007,W01,18,138618
1593,2025-03-27,P0036,W03,11,54670
1594,2025-08-20,P0016,W01,3,14727
1595,2026-11-19,P0019,W03,1,2061
1596,2025-07-05,P0043,W03,18,142776
1597,2025-01-06,P0047,W03,17,133093
1598,2026-08-26,P0016,W01,6,29454
1599,2026-10-13,P0014,W02,7,37982
1600,2024-09-15,P0043,W01,15,118980
1601,2024-08-27,P0049,W02,10,58690
1602,2024-05-06,P0002,W01,14,100702
1603,2024-12-30,P0034,W02,15,27150
1604,2025-01-06,P0019,W01,23,47403
1605,2025-11-04,P0029,W02,13,90571
1606,2026-07-17,P0046,W03,13,28782
1607,2024-03-16,P0008,W02,6,16830
1608,2026-07-03,P0014,W02,15,81390
1609,2025-02-11,P0047,W03,14,109606
1610,2026-04-02,P0007,W03,10,77010
1611,2026-07-02,P0026,W02,7,30030
1612,2024-02-19,P0048,W02,22,81862
1613,2026-04-14,P0004,W02,11,10175
1614,2025-10-07,P0040,W02,15,35640
1615,2025-06-12,P0046,W01,23,50922
1616,2025-06-06,P0046,W03,21,46494
1617,2024-11-13,P0020,W02,7,15078
1618,2026-07-27,P0040,W03,15,35640
1619,2024-08-01,P0026,W01,20,85800
1620,2024-07-09,P0030,W01,22,155672
1621,2026-07-19,P0034,W01,20,36200
1622,2025-01-01,P0039,W01,11,85569
1623,2024-03-28,P0048,W02,5,18605
1624,2024-10-30,P0048,W03,2,7442
1625,2025-08-20,P0041,W01,3,14712
1626,2026-12-08,P0007,W01,23,177123
1627,2026-10-30,P0024,W01,15,43980
1628,2025-05-04,P0038,W03,8,24056
1629,2026-06-03,P0004,W02,7,6475
1630,2024-12-15,P0038,W02,5,15035
1631,2025-12-23,P0002,W02,16,115088
1632,2025-01-05,P0004,W03,10,9250
1633,2024-10-19,P0039,W01,17,132243
1634,2026-05-29,P0014,W01,3,16278
1635,2024-06-23,P0018,W02,4,19392
1636,2024-01-25,P0008,W03,16,44880
1637,2025-07-18,P0040,W02,1,2376
1638,2026-03-24,P0043,W03,16,126912
1639,2025-01-25,P0013,W02,10,45830
1640,2025-01-19,P0045,W03,16,16960
1641,2025-05-24,P0023,W03,19,40679
1642,2026-11-27,P0004,W02,9,8325
1643,2024-11-12,P0026,W02,9,38610
1644,2024-09-26,P0029,W03,24,167208
1645,2024-04-07,P0004,W01,2,1850
1646,2025-05-20,P0023,W03,10,21410
1647,2024-04-22,P0037,W01,2,8774
1648,2026-02-27,P0017,W02,24,121872
1649,2025-12-04,P0011,W01,1,4798
1650,2025-10-14,P0008,W02,13,36465
1651,2024-08-28,P0037,W02,4,17548
1652,2025-04-14,P0029,W02,13,90571
1653,2025-10-05,P0023,W01,13,27833
1654,2025-05-07,P0043,W02,4,31728
1655,2026-06-08,P0001,W02,9,53550
1656,2025-04-10,P0043,W03,5,39660
1657,2024-11-05,P0004,W01,21,19425
1658,2026-03-26,P0011,W02,15,71970
1659,2026-06-07,P0044,W03,7,50001
1660,2024-06-30,P0016,W01,2,9818
1661,2026-06-07,P0033,W03,11,53493
1662,2025-11-23,P0048,W01,21,78141
1663,2025-11-23,P0026,W01,12,51480
1664,2026-01-15,P0044,W03,15,107145
1665,2026-12-26,P0028,W01,1,1657
1666,2025-08-16,P0019,W02,19,39159
1667,2025-06-28,P0040,W02,2,4752
1668,2025-09-01,P0022,W02,23,111872
1669,2025-01-28,P0049,W02,21,123249
1670,2025-06-09,P0048,W02,17,63257
1671,2025-07-21,P0030,W01,5,35380
1672,2026-04-02,P0024,W01,7,20524
1673,2026-09-23,P0036,W01,4,19880
1674,2025-02-24,P0005,W03,17,41786
1675,2025-01-06,P0010,W03,10,78660
1676,2026-08-15,P0020,W03,20,43080
1677,2026-11-18,P0015,W01,21,122073
1678,2024-11-24,P0002,W02,19,136667
1679,2025-10-11,P0035,W01,9,53442
1680,2026-02-14,P0022,W03,7,34048
1681,2026-05-29,P0016,W03,4,19636
1682,2024-03-28,P0036,W02,5,24850
1683,2026-09-26,P0043,W01,8,63456
1684,2025-10-03,P0005,W02,13,31954
1685,2026-06-18,P0025,W01,15,94575
1686,2024-09-26,P0001,W02,8,47600
1687,2024-11-25,P0041,W03,3,14712
1688,2025-02-24,P0030,W02,7,49532
1689,2025-03-22,P0027,W01,6,43158
1690,2025-02-27,P0011,W01,15,71970
1691,2026-10-26,P0026,W02,16,68640
1692,2026-07-30,P0009,W03,12,29676
1693,2026-12-04,P0015,W01,13,75569
1694,2026-06-08,P0003,W01,16,120000
1695,2025-02-18,P0028,W01,19,31483
1696,2024-07-19,P0030,W01,13,91988
1697,2026-10-12,P0048,W01,21,78141
1698,2026-10-31,P0016,W03,3,14727
1699,2025-01-03,P0020,W03,15,32310
1700,2024-01-09,P0039,W03,2,15558
1701,2024-04-25,P0043,W03,18,142776
1702,2024-03-25,P0011,W02,11,52778
1703,2024-05-07,P0001,W01,16,95200
1704,2026-05-05,P0024,W02,12,35184
1705,2024-07-22,P0036,W02,9,44730
1706,2024-08-12,P0029,W03,11,76637
1707,2026-12-20,P0050,W02,4,2452
1708,2026-11-24,P0040,W02,5,11880
1709,2025-04-24,P0011,W03,13,62374
1710,2024-08-08,P0023,W03,25,53525
1711,2026-03-25,P0044,W01,3,21429
1712,2024-10-11,P0048,W03,14,52094
1713,2026-02-20,P0012,W01,10,37380
1714,2024-02-21,P0028,W01,20,33140
1715,2024-04-23,P0045,W03,4,4240
1716,2025-06-08,P0009,W03,16,39568
1717,2024-12-05,P0038,W02,11,33077
1718,2025-01-10,P0049,W02,19,111511
1719,2026-12-14,P0021,W02,19,100320
1720,2024-05-18,P0036,W01,2,9940
1721,2024-01-23,P0024,W03,13,38116
1722,2024-01-13,P0024,W02,25,73300
1723,2026-08-08,P0032,W03,15,65565
1724,2024-12-18,P0028,W03,16,26512
1725,2024-04-23,P0022,W03,3,14592
1726,2026-08-14,P0033,W03,6,29178
1727,2025-11-20,P0018,W02,23,111504
1728,2026-12-19,P0007,W03,11,84711
1729,2025-07-15,P0029,W02,19,132373
1730,2024-09-02,P0001,W03,2,11900
1731,2026-10-31,P0019,W01,13,26793
1732,2024-03-20,P0002,W02,19,136667
1733,2025-03-17,P0029,W01,20,139340
1734,2026-09-22,P0042,W03,23,163300
1735,2026-01-03,P0026,W01,9,38610
1736,2025-02-02,P0040,W01,9,21384
1737,2024-02-25,P0019,W01,8,16488
1738,2025-06-19,P0026,W02,20,85800
1739,2026-10-16,P0023,W02,10,21410
1740,2024-10-03,P0025,W01,5,31525
1741,2024-06-16,P0025,W02,3,18915
1742,2025-11-14,P0043,W02,10,79320
1743,2024-09-24,P0005,W03,15,36870
1744,2025-01-18,P0035,W03,22,130636
1745,2026-03-08,P0038,W01,13,39091
1746,2026-06-09,P0016,W03,11,53999
1747,2025-10-06,P0012,W01,25,93450
1748,2024-07-20,P0017,W02,16,81248
1749,2025-01-11,P0014,W03,8,43408
1750,2024-09-28,P0048,W03,23,85583
1751,2026-09-02,P0046,W02,13,28782
1752,2025-02-17,P0005,W03,14,34412
1753,2024-05-12,P0026,W03,20,85800
1754,2026-08-06,P0005,W01,17,41786
1755,2026-04-12,P0018,W01,13,63024
1756,2025-11-26,P0005,W03,17,41786
1757,2024-02-01,P0024,W02,7,20524
1758,2025-07-22,P0010,W01,8,62928
1759,2026-10-05,P0019,W02,10,20610
1760,2026-03-28,P0010,W02,15,117990
1761,2025-07-16,P0012,W03,21,78498
1762,2024-02-28,P0027,W01,1,7193
1763,2024-07-14,P0049,W01,9,52821
1764,2026-05-24,P0035,W01,24,142512
1765,2024-02-01,P0005,W02,14,34412
1766,2025-07-05,P0047,W03,25,195725
1767,2024-06-11,P0046,W03,3,6642
1768,2026-03-18,P0016,W02,5,24545
1769,2026-01-11,P0013,W01,3,13749
1770,2024-11-22,P0039,W02,10,77790
1771,2024-03-25,P0031,W03,14,90482
1772,2025-03-02,P0012,W02,25,93450
1773,2026-07-18,P0025,W02,17,107185
1774,2025-11-10,P0003,W02,8,60000
1775,2025-06-09,P0017,W03,12,60936
1776,2026-07-07,P0045,W02,15,15900
1777,2024-09-05,P0044,W01,5,35715
1778,2024-03-16,P0036,W01,11,54670
1779,2024-03-13,P0042,W03,9,63900
1780,2024-10-15,P0022,W03,15,72960
1781,2024-01-25,P0033,W01,1,4863
1782,2026-03-14,P0020,W01,15,32310
1783,2026-05-24,P0047,W02,3,23487
1784,2026-06-01,P0006,W03,11,47696
1785,2025-10-26,P0046,W03,3,6642
1786,2024-05-19,P0018,W01,6,29088
1787,2026-04-28,P0005,W02,12,29496
1788,2024-10-06,P0015,W01,4,23252
1789,2025-02-22,P0016,W03,3,14727
1790,2026-05-02,P0023,W02,17,36397
1791,2026-05-22,P0002,W01,14,100702
1792,2025-03-25,P0048,W02,6,22326
1793,2026-02-16,P0006,W03,25,108400
1794,2024-04-28,P0028,W02,21,34797
1795,2026-03-30,P0015,W01,2,11626
1796,2024-05-14,P0015,W01,9,52317
1797,2025-08-03,P0015,W01,16,93008
1798,2026-08-21,P0043,W03,12,95184
1799,2024-03-13,P0048,W01,6,22326
1800,2026-09-24,P0007,W03,4,30804
1801,2025-12-29,P0044,W01,24,171432
1802,2026-09-04,P0022,W03,21,102144
1803,2026-01-15,P0027,W01,8,57544
1804,2025-04-22,P0050,W03,16,9808
1805,2024-06-03,P0008,W01,1,2805
1806,2025-06-23,P0005,W01,13,31954
1807,2025-11-20,P0028,W03,8,13256
1808,2025-03-14,P0030,W02,15,106140
1809,2024-02-13,P0036,W02,16,79520
1810,2026-10-03,P0008,W02,25,70125
1811,2024-10-05,P0010,W03,14,110124
1812,2024-04-10,P0015,W02,2,11626
1813,2024-05-27,P0028,W02,16,26512
1814,2024-02-08,P0038,W02,20,60140
1815,2024-07-28,P0039,W02,14,108906
1816,2025-12-27,P0032,W01,6,26226
1817,2024-03-13,P0030,W02,18,127368
1818,2024-05-06,P0002,W02,18,129474
1819,2026-02-22,P0020,W01,21,45234
1820,2025-01-30,P0039,W01,12,93348
1821,2024-09-05,P0016,W01,11,53999
1822,2026-10-02,P0026,W03,6,25740
1823,2026-08-10,P0040,W02,9,21384
1824,2025-06-09,P0018,W01,17,82416
1825,2025-09-18,P0045,W01,24,25440
1826,2026-05-12,P0037,W02,17,74579
1827,2026-04-07,P0005,W03,11,27038
1828,2025-03-09,P0046,W01,2,4428
1829,2025-07-10,P0004,W03,17,15725
1830,2025-03-31,P0006,W02,23,99728
1831,2025-09-21,P0024,W03,8,23456
1832,2024-07-27,P0028,W02,16,26512
1833,2024-08-02,P0004,W01,15,13875
1834,2025-09-23,P0040,W02,9,21384
1835,2025-05-02,P0025,W03,18,113490
1836,2026-12-27,P0026,W03,17,72930
1837,2025-04-28,P0003,W01,6,45000
1838,2024-04-12,P0011,W01,12,57576
1839,2026-07-14,P0021,W01,2,10560
1840,2025-04-13,P0017,W01,9,45702
1841,2026-01-02,P0013,W01,18,82494
1842,2026-06-07,P0032,W03,4,17484
1843,2024-06-17,P0026,W01,11,47190
1844,2024-05-25,P0023,W02,1,2141
1845,2026-08-12,P0021,W02,22,116160
1846,2025-04-18,P0018,W03,9,43632
1847,2025-02-19,P0035,W02,11,65318
1848,2025-04-23,P0015,W02,2,11626
1849,2024-10-06,P0049,W03,13,76297
1850,2025-09-08,P0019,W02,15,30915
1851,2024-12-25,P0046,W03,20,44280
1852,2026-12-01,P0004,W03,11,10175
1853,2026-03-03,P0010,W01,17,133722
1854,2025-01-27,P0028,W02,10,16570
1855,2024-02-20,P0007,W01,12,92412
1856,2024-03-14,P0027,W02,20,143860
1857,2024-03-10,P0024,W03,9,26388
1858,2025-08-20,P0011,W02,24,115152
1859,2026-12-31,P0030,W01,10,70760
1860,2024-05-24,P0021,W03,8,42240
1861,2024-05-14,P0044,W01,19,135717
1862,2026-04-13,P0001,W01,14,83300
1863,2026-10-30,P0015,W01,23,133699
1864,2024-01-12,P0019,W03,15,30915
1865,2024-09-03,P0025,W01,11,69355
1866,2026-10-31,P0046,W01,4,8856
1867,2024-12-29,P0011,W03,25,119950
1868,2025-11-18,P0038,W02,3,9021
1869,2024-07-05,P0007,W02,18,138618
1870,2024-04-27,P0014,W01,22,119372
1871,2024-10-29,P0037,W02,12,52644
1872,2024-08-28,P0012,W01,14,52332
1873,2025-01-20,P0048,W03,13,48373
1874,2025-11-07,P0029,W03,23,160241
1875,2026-01-28,P0039,W03,12,93348
1876,2025-09-26,P0040,W01,23,54648
1877,2026-05-17,P0016,W03,16,78544
1878,2025-06-13,P0017,W03,18,91404
1879,2026-06-11,P0019,W03,16,32976
1880,2026-03-06,P0002,W03,5,35965
1881,2024-06-20,P0025,W02,16,100880
1882,2026-07-14,P0022,W02,6,29184
1883,2025-09-24,P0004,W03,9,8325
1884,2024-11-16,P0047,W02,17,133093
1885,2024-09-29,P0034,W02,23,41630
1886,2026-05-24,P0035,W01,4,23752
1887,2025-03-10,P0043,W01,11,87252
1888,2026-09-19,P0031,W01,18,116334
1889,2026-07-18,P0015,W03,16,93008
1890,2025-08-27,P0026,W02,5,21450
1891,2025-09-19,P0019,W02,8,16488
1892,2026-06-19,P0022,W02,11,53504
1893,2025-07-24,P0047,W02,7,54803
1894,2024-09-28,P0037,W01,8,35096
1895,2025-11-27,P0035,W01,22,130636
1896,2025-06-23,P0033,W03,19,92397
1897,2024-11-30,P0001,W03,21,124950
1898,2026-05-13,P0016,W01,8,39272
1899,2026-07-16,P0009,W01,7,17311
1900,2025-08-09,P0019,W03,18,37098
1901,2024-05-22,P0050,W02,4,2452
1902,2024-07-13,P0050,W03,8,4904
1903,2024-06-25,P0010,W02,3,23598
1904,2025-05-23,P0046,W02,15,33210
1905,2025-08-27,P0027,W02,20,143860
1906,2026-05-25,P0022,W03,14,68096
1907,2024-06-07,P0041,W03,10,49040
1908,2026-06-13,P0006,W03,2,8672
1909,2024-08-06,P0048,W03,9,33489
1910,2024-05-09,P0016,W03,4,19636
1911,2024-10-19,P0020,W01,23,49542
1912,2025-04-02,P0031,W02,3,19389
1913,2024-11-02,P0016,W01,18,88362
1914,2024-05-30,P0047,W03,8,62632
1915,2024-07-19,P0046,W02,4,8856
1916,2026-04-27,P0020,W03,19,40926
1917,2024-12-03,P0020,W03,10,21540
1918,2024-08-03,P0037,W03,6,26322
1919,2024-06-11,P0014,W01,20,108520
1920,2024-10-05,P0024,W02,16,46912
1921,2024-05-05,P0048,W02,2,7442
1922,2026-06-28,P0048,W02,13,48373
1923,2025-01-07,P0029,W01,3,20901
1924,2025-09-06,P0001,W02,1,5950
1925,2025-10-05,P0005,W01,25,61450
1926,2025-11-02,P0008,W01,1,2805
1927,2025-09-06,P0016,W03,4,19636
1928,2026-11-24,P0021,W01,17,89760
1929,2025-04-17,P0050,W02,2,1226
1930,2025-11-22,P0036,W01,3,14910
1931,2026-10-08,P0047,W01,5,39145
1932,2024-04-20,P0036,W03,16,79520
1933,2024-02-04,P0043,W02,3,23796
1934,2025-10-15,P0013,W02,5,22915
1935,2025-02-26,P0044,W03,25,178575
1936,2025-02-12,P0016,W01,22,107998
1937,2026-11-05,P0025,W02,13,81965
1938,2025-09-01,P0011,W01,8,38384
1939,2026-11-12,P0014,W01,9,48834
1940,2025-11-02,P0008,W03,18,50490
1941,2025-06-09,P0022,W01,3,14592
1942,2024-03-07,P0046,W03,18,39852
1943,2024-01-31,P0023,W02,7,14987
1944,2025-02-23,P0002,W02,13,93509
1945,2026-11-03,P0019,W02,13,26793
1946,2024-06-05,P0024,W02,20,58640
1947,2024-09-01,P0044,W02,8,57144
